Date,Open,High,Low,Close,Adj Close,Volume
2013-04-01,71.160004,71.160004,69.059998,69.199997,54.870113,393500
2013-04-02,69.910004,69.980003,67.169998,67.669998,53.656944,531000
2013-04-03,67.699997,67.699997,65.300003,66.330002,52.594448,783500
2013-04-04,66.500000,67.660004,65.830002,66.459999,52.697502,597800
2013-04-05,65.430000,67.959999,64.910004,67.709999,53.688656,650300
2013-04-08,67.879997,68.150002,67.440002,68.150002,54.037544,398400
2013-04-09,68.480003,70.010002,68.040001,69.480003,55.092140,486000
2013-04-10,69.870003,69.870003,68.769997,69.559998,55.155556,346700
2013-04-11,69.419998,69.870003,68.099998,68.279999,54.140636,395500
2013-04-12,68.050003,68.629997,66.459999,67.190002,53.276340,475900
2013-04-15,66.169998,66.269997,64.239998,64.650002,51.262325,541700
2013-04-16,65.820000,66.980003,65.379997,66.809998,52.975029,974700
2013-04-17,65.919998,65.919998,64.760002,65.459999,51.904598,787000
2013-04-18,65.730003,66.559998,64.410004,65.309998,51.785648,575600
2013-04-19,65.809998,65.970001,64.750000,65.690002,52.086971,419300
2013-04-22,65.830002,65.830002,64.220001,65.440002,51.888737,563000
2013-04-23,65.830002,66.510002,65.019997,66.010002,52.340706,543000
2013-04-24,66.279999,67.510002,65.949997,67.040001,53.157398,651400
2013-04-25,65.430000,68.870003,59.439999,64.489998,51.135475,2052600
2013-04-26,64.019997,64.309998,62.919998,64.050003,50.786579,1201000
2013-04-29,64.239998,64.589996,63.490002,64.150002,50.865860,506800
2013-04-30,63.500000,65.089996,63.060001,65.070000,51.595352,675200
2013-05-01,64.449997,64.459999,63.189999,63.310001,50.199802,443700
2013-05-02,63.410000,64.440002,62.520000,64.250000,50.945164,461900
2013-05-03,65.180000,67.199997,65.180000,66.400002,52.649933,681800
2013-05-06,66.449997,66.570000,65.300003,66.010002,52.340706,365900
2013-05-07,66.019997,66.830002,65.910004,66.800003,52.967117,330500
2013-05-08,66.599998,68.669998,66.309998,68.269997,54.132698,551100
2013-05-09,67.889999,68.540001,67.180000,67.660004,53.649021,240800
2013-05-10,67.739998,68.879997,66.989998,68.680000,54.457794,463100
2013-05-13,68.330002,68.580002,67.860001,67.910004,53.847260,289200
2013-05-14,67.790001,68.669998,67.449997,68.089996,53.989967,416100
2013-05-15,67.589996,67.930000,66.919998,67.629997,53.625233,516700
2013-05-16,67.449997,68.870003,67.099998,67.290001,53.355637,426300
2013-05-17,67.610001,68.610001,67.610001,68.419998,54.251633,394500
2013-05-20,68.309998,69.320000,68.120003,68.830002,54.576759,396900
2013-05-21,69.129997,70.150002,68.360001,69.089996,54.782902,444800
2013-05-22,69.190002,69.809998,67.220001,67.769997,53.736252,509700
2013-05-23,66.510002,67.300003,66.000000,67.160004,53.252560,413300
2013-05-24,66.529999,67.099998,66.349998,66.800003,52.967117,176500
2013-05-28,67.820000,68.750000,67.320000,67.480003,53.506302,377700
2013-05-29,66.820000,67.029999,65.879997,66.639999,53.076195,320300
2013-05-30,66.779999,67.400002,66.489998,67.080002,53.426647,586900
2013-05-31,67.180000,67.459999,65.750000,65.769997,52.383278,493100
2013-06-03,66.070000,66.239998,64.550003,65.949997,52.526638,533900
2013-06-04,65.769997,66.230003,64.449997,65.339996,52.040810,295200
2013-06-05,64.959999,65.000000,63.509998,63.779999,50.798336,364900
2013-06-06,63.680000,64.790001,63.490002,64.779999,51.594788,366900
2013-06-07,64.830002,65.830002,63.869999,65.169998,51.905407,533300
2013-06-10,65.139999,65.809998,64.599998,65.489998,52.160263,329300
2013-06-11,64.279999,64.959999,63.919998,64.629997,51.475338,417700
2013-06-12,64.849998,65.370003,63.560001,63.939999,50.925758,275400
2013-06-13,63.970001,65.660004,63.930000,65.379997,52.072655,370100
2013-06-14,64.910004,66.040001,64.589996,64.989998,51.762032,209000
2013-06-17,65.580002,65.930000,64.919998,65.500000,52.168236,391000
2013-06-18,65.339996,66.620003,65.339996,66.370003,52.861164,403500
2013-06-19,66.599998,66.870003,65.809998,66.180000,52.709843,361500
2013-06-20,65.029999,65.989998,64.169998,64.989998,51.762032,554700
2013-06-21,65.370003,65.459999,64.430000,64.589996,51.443447,727700
2013-06-24,63.610001,63.759998,61.930000,62.250000,49.579739,538500
2013-06-25,63.080002,64.080002,62.200001,63.740002,50.766483,460100
2013-06-26,64.279999,64.730003,63.689999,64.370003,51.268246,337000
2013-06-27,65.010002,66.269997,64.940002,65.660004,52.295685,491600
2013-06-28,65.400002,65.779999,64.669998,65.559998,52.216019,976900
2013-07-01,65.940002,67.139999,65.940002,66.309998,52.813374,398500
2013-07-02,66.160004,66.980003,65.330002,66.430000,52.908947,312700
2013-07-03,65.660004,66.269997,65.529999,66.000000,52.566467,307700
2013-07-05,66.709999,66.760002,65.400002,66.129997,52.670002,196800
2013-07-08,66.940002,66.940002,65.980003,66.120003,52.662048,358200
2013-07-09,66.839996,67.400002,66.250000,67.139999,53.474442,518000
2013-07-10,67.150002,67.230003,65.809998,66.230003,52.749668,738400
2013-07-11,67.339996,67.809998,66.860001,67.300003,53.601875,741000
2013-07-12,67.400002,67.750000,66.279999,66.889999,53.275311,425400
2013-07-15,67.000000,68.440002,66.620003,68.309998,54.406303,654900
2013-07-16,68.669998,68.860001,67.129997,67.849998,54.039921,461300
2013-07-17,68.019997,68.879997,67.809998,68.720001,54.732841,531900
2013-07-18,68.820000,69.519997,68.820000,69.059998,55.003658,343500
2013-07-19,69.000000,69.230003,68.400002,68.949997,54.916027,560000
2013-07-22,69.129997,69.769997,68.980003,69.400002,55.274441,522900
2013-07-23,69.559998,70.010002,68.699997,69.580002,55.417809,575100
2013-07-24,69.589996,69.589996,68.320000,68.790001,54.788597,607200
2013-07-25,68.440002,70.320000,68.110001,70.080002,55.816040,824000
2013-07-26,69.690002,70.129997,68.720001,69.800003,55.593025,444300
2013-07-29,69.650002,69.709999,68.849998,69.349998,55.234604,329000
2013-07-30,69.720001,70.110001,68.730003,69.860001,55.640812,415600
2013-07-31,69.910004,71.750000,69.910004,70.199997,55.911613,581900
2013-08-01,70.959999,71.750000,70.709999,70.739998,56.341709,786400
2013-08-02,70.559998,71.230003,69.870003,71.029999,56.572685,358300
2013-08-05,70.800003,70.970001,70.279999,70.779999,56.373547,228900
2013-08-06,70.610001,70.610001,69.379997,69.779999,55.577110,374900
2013-08-07,69.449997,69.449997,68.040001,68.330002,54.422222,478300
2013-08-08,69.029999,69.660004,68.849998,69.150002,55.075336,652200
2013-08-09,69.260002,70.610001,69.260002,70.150002,55.871792,632200
2013-08-12,69.900002,71.599998,69.610001,71.360001,56.835499,495100
2013-08-13,71.540001,71.540001,70.050003,71.010002,56.556747,421200
2013-08-14,70.620003,71.750000,70.250000,70.669998,56.548729,295000
2013-08-15,69.559998,70.139999,68.970001,69.389999,55.524517,198500
2013-08-16,69.400002,70.120003,68.820000,69.900002,55.932610,339500
2013-08-19,69.989998,69.989998,68.540001,68.690002,54.964394,229600
2013-08-20,68.690002,69.809998,68.300003,69.389999,55.524517,193900
2013-08-21,69.239998,69.599998,68.239998,68.239998,54.604290,428100
2013-08-22,68.570000,70.190002,68.339996,69.540001,55.644539,166300
2013-08-23,69.550003,69.940002,69.080002,69.580002,55.676540,192900
2013-08-26,69.589996,70.500000,69.529999,69.900002,55.932610,245200
2013-08-27,69.010002,69.099998,67.830002,67.900002,54.332230,475400
2013-08-28,67.970001,68.699997,67.510002,68.519997,54.828346,439000
2013-08-29,68.309998,68.839996,67.790001,67.900002,54.332230,251400
2013-08-30,67.949997,68.000000,66.559998,66.690002,53.364017,400700
2013-09-03,67.940002,68.410004,65.500000,66.199997,52.971928,779600
2013-09-04,66.320000,67.440002,65.980003,67.370003,53.908157,385900
2013-09-05,67.370003,68.779999,67.169998,68.720001,54.988384,509000
2013-09-06,68.949997,69.400002,68.089996,69.110001,55.300449,334200
2013-09-09,69.199997,70.589996,69.089996,70.480003,56.396713,189100
2013-09-10,71.019997,72.059998,70.910004,71.870003,57.508965,434500
2013-09-11,71.639999,72.430000,70.900002,72.089996,57.684998,338500
2013-09-12,71.879997,71.879997,70.910004,71.070000,56.868809,226900
2013-09-13,70.980003,71.400002,70.610001,71.290001,57.044853,195300
2013-09-16,72.430000,72.430000,71.120003,71.400002,57.132877,453800
2013-09-17,71.330002,73.849998,71.279999,73.500000,58.813263,899900
2013-09-18,73.320000,74.540001,72.580002,74.330002,59.477421,698400
2013-09-19,74.639999,75.830002,74.470001,75.529999,60.437630,901500
2013-09-20,75.370003,75.790001,74.900002,74.980003,59.997528,973200
2013-09-23,74.830002,75.580002,74.320000,74.320000,59.469418,503300
2013-09-24,74.440002,74.750000,73.690002,74.150002,59.333359,378700
2013-09-25,73.389999,73.629997,72.620003,72.730003,58.197109,589900
2013-09-26,72.940002,73.660004,72.839996,73.570000,58.869267,327900
2013-09-27,72.930000,73.360001,72.279999,73.209999,58.581196,265600
2013-09-30,71.989998,73.690002,71.860001,73.269997,58.629204,344500
2013-10-01,73.199997,74.370003,73.199997,73.949997,59.173325,613700
2013-10-02,73.540001,73.809998,73.000000,73.760002,59.021301,286800
2013-10-03,73.360001,73.940002,71.730003,71.940002,57.564980,581500
2013-10-04,72.160004,73.000000,71.559998,72.660004,58.141102,430600
2013-10-07,71.910004,72.940002,71.660004,72.370003,57.909061,291200
2013-10-08,72.410004,72.870003,71.629997,71.809998,57.460953,244900
2013-10-09,72.250000,72.250000,70.790001,71.050003,56.852818,454900
2013-10-10,71.949997,73.260002,71.360001,73.050003,58.453178,329800
2013-10-11,72.820000,73.500000,72.510002,73.010002,58.421177,341400
2013-10-14,72.349998,73.410004,72.260002,72.970001,58.389164,573800
2013-10-15,72.989998,74.059998,72.709999,73.500000,58.813263,548400
2013-10-16,74.080002,74.150002,73.389999,73.980003,59.197327,305400
2013-10-17,73.639999,75.180000,73.629997,74.900002,59.933502,379600
2013-10-18,75.000000,75.870003,74.790001,75.820000,60.669689,448700
2013-10-21,76.220001,76.330002,74.959999,75.480003,60.397617,328800
2013-10-22,75.570000,76.180000,74.610001,74.949997,59.973515,794200
2013-10-23,74.290001,75.430000,73.639999,75.010002,60.021530,721500
2013-10-24,75.059998,76.779999,74.199997,74.269997,59.429382,555800
2013-10-25,74.059998,74.489998,72.269997,73.150002,58.533192,653100
2013-10-28,73.040001,73.599998,72.790001,73.550003,58.853283,492500
2013-10-29,73.610001,74.769997,73.589996,74.300003,59.453396,400800
2013-10-30,74.300003,74.519997,73.040001,73.529999,58.837238,329400
2013-10-31,73.370003,74.150002,73.209999,73.290001,58.645195,443300
2013-11-01,73.550003,74.639999,73.160004,74.400002,59.533409,427300
2013-11-04,74.139999,75.099998,73.949997,74.519997,59.629436,439900
2013-11-05,74.250000,74.910004,73.250000,74.250000,59.413383,441200
2013-11-06,74.730003,74.930000,74.070000,74.550003,59.653442,394000
2013-11-07,74.959999,75.290001,73.250000,73.290001,58.645195,272500
2013-11-08,73.440002,75.360001,73.269997,75.279999,60.237572,313300
2013-11-11,75.349998,75.440002,74.900002,75.419998,60.349583,232400
2013-11-12,74.989998,75.169998,73.830002,74.519997,59.629436,197100
2013-11-13,73.809998,74.730003,73.349998,74.720001,59.789467,211000
2013-11-14,74.940002,74.989998,73.889999,74.480003,59.597446,311400
2013-11-15,74.639999,75.279999,74.400002,75.059998,60.061516,453100
2013-11-18,75.400002,75.650002,74.750000,75.040001,60.045547,365700
2013-11-19,74.800003,75.470001,74.129997,74.550003,59.916939,364500
2013-11-20,75.000000,75.150002,73.709999,73.970001,59.450787,424600
2013-11-21,74.430000,74.900002,73.650002,74.540001,59.908882,398400
2013-11-22,74.639999,74.690002,73.790001,74.459999,59.844585,456400
2013-11-25,74.459999,74.820000,74.120003,74.300003,59.716011,511900
2013-11-26,74.199997,74.209999,73.809998,73.900002,59.394527,231800
2013-11-27,74.080002,74.290001,73.099998,73.400002,58.992657,326000
2013-11-29,73.680000,74.059998,73.309998,73.529999,59.097137,114900
2013-12-02,73.519997,74.669998,73.010002,73.339996,58.944454,407800
2013-12-03,73.019997,73.790001,72.489998,72.930000,58.614925,214500
2013-12-04,72.919998,74.129997,72.809998,73.419998,59.008728,208400
2013-12-05,73.230003,74.040001,72.790001,73.959999,59.442734,219500
2013-12-06,74.849998,74.989998,74.239998,74.709999,60.045540,357700
2013-12-09,74.709999,74.980003,74.260002,74.580002,59.941040,388800
2013-12-10,74.510002,74.889999,73.139999,73.349998,58.952473,458600
2013-12-11,73.510002,73.699997,71.970001,72.089996,57.939793,289900
2013-12-12,72.169998,72.330002,71.320000,71.800003,57.706718,252500
2013-12-13,71.870003,72.440002,71.750000,72.339996,58.140732,174200
2013-12-16,72.480003,73.059998,71.510002,71.949997,57.827267,536300
2013-12-17,71.949997,72.709999,71.760002,72.489998,58.261280,294900
2013-12-18,72.669998,73.570000,71.919998,73.540001,59.105175,637000
2013-12-19,73.550003,74.790001,73.550003,73.839996,59.346302,409200
2013-12-20,74.110001,74.110001,72.879997,73.169998,58.807800,559600
2013-12-23,73.739998,74.230003,73.269997,74.199997,59.635628,236100
2013-12-24,74.360001,75.260002,73.970001,75.050003,60.318790,181800
2013-12-26,75.379997,75.709999,74.849998,74.930000,60.222347,156800
2013-12-27,74.900002,75.750000,74.290001,75.660004,60.809063,172500
2013-12-30,75.660004,75.989998,74.900002,75.360001,60.567928,251800
2013-12-31,75.389999,75.910004,75.389999,75.839996,60.953709,245400
2014-01-02,75.839996,76.029999,74.580002,75.250000,60.479530,284100
2014-01-03,75.250000,75.599998,74.830002,75.489998,60.672436,196600
2014-01-06,75.639999,75.900002,74.080002,74.620003,59.973202,338400
2014-01-07,74.919998,75.629997,74.790001,75.029999,60.302719,306900
2014-01-08,75.029999,75.779999,74.720001,75.550003,60.720650,271300
2014-01-09,75.879997,75.879997,74.660004,75.519997,60.696541,261200
2014-01-10,75.820000,76.269997,75.070000,76.120003,61.178757,331600
2014-01-13,76.110001,76.769997,75.360001,75.489998,60.672436,454800
2014-01-14,75.599998,76.059998,75.209999,75.349998,60.559914,330600
2014-01-15,75.379997,76.410004,75.300003,75.459999,60.648312,273200
2014-01-16,75.690002,76.339996,75.400002,76.110001,61.170734,216900
2014-01-17,76.230003,76.339996,75.730003,76.080002,61.146622,263600
2014-01-21,76.120003,76.120003,75.209999,75.639999,60.792984,332600
2014-01-22,75.699997,75.720001,75.239998,75.540001,60.712624,322000
2014-01-23,75.400002,75.400002,74.349998,74.480003,59.860695,369700
2014-01-24,73.760002,73.760002,70.339996,70.400002,56.581509,927100
2014-01-27,70.650002,70.650002,68.419998,68.930000,55.400043,747000
2014-01-28,69.410004,69.730003,68.500000,69.699997,56.018913,570000
2014-01-29,69.209999,70.269997,68.650002,69.260002,55.665283,409400
2014-01-30,69.760002,70.690002,68.839996,70.550003,56.702084,390600
2014-01-31,69.360001,70.739998,69.320000,69.949997,56.219837,370900
2014-02-03,69.529999,70.110001,66.410004,66.720001,53.623856,1072100
2014-02-04,66.889999,68.430000,66.279999,67.720001,54.427574,1053900
2014-02-05,67.529999,67.940002,67.269997,67.589996,54.323082,424100
2014-02-06,67.900002,69.620003,67.790001,68.610001,55.142868,274800
2014-02-07,69.089996,69.760002,68.769997,69.629997,55.962666,339600
2014-02-10,69.220001,69.370003,68.419998,69.139999,55.568840,512000
2014-02-11,72.570000,72.639999,70.769997,72.080002,57.931774,625700
2014-02-12,72.120003,72.739998,71.769997,72.610001,58.357708,437100
2014-02-13,71.910004,73.029999,71.559998,72.860001,58.558662,463400
2014-02-14,72.870003,73.870003,72.849998,73.800003,59.314137,210900
2014-02-18,74.129997,74.559998,73.660004,74.099998,59.555267,351200
2014-02-19,73.730003,73.930000,72.199997,72.379997,58.172871,917400
2014-02-20,72.379997,72.500000,70.070000,70.610001,56.750313,1224400
2014-02-21,70.320000,70.820000,69.099998,70.139999,56.372559,952000
2014-02-24,70.029999,70.599998,68.800003,68.889999,55.367901,944700
2014-02-25,68.849998,68.940002,67.220001,68.519997,55.070530,938500
2014-02-26,68.779999,70.160004,68.419998,68.910004,55.384003,975000
2014-02-27,68.900002,69.709999,68.800003,69.570000,55.914436,513000
2014-02-28,69.480003,70.220001,68.870003,69.279999,55.681366,629200
2014-03-03,68.459999,68.970001,67.839996,68.529999,55.078564,546000
2014-03-04,69.000000,69.930000,68.860001,69.669998,56.282246,574500
2014-03-05,69.650002,70.089996,69.360001,69.919998,56.484203,447300
2014-03-06,70.209999,70.660004,69.779999,70.400002,56.871967,616400
2014-03-07,70.449997,70.970001,69.559998,70.820000,57.211285,477600
2014-03-10,70.589996,70.589996,69.190002,69.949997,56.508442,330600
2014-03-11,70.190002,70.800003,69.440002,69.589996,56.217609,342600
2014-03-12,69.169998,70.260002,68.830002,68.919998,55.676380,528800
2014-03-13,69.099998,69.389999,68.059998,68.839996,55.611748,580100
2014-03-14,69.040001,69.550003,68.739998,69.309998,55.991417,347500
2014-03-17,69.540001,70.559998,68.820000,69.410004,56.072216,483200
2014-03-18,69.500000,70.779999,69.260002,70.639999,57.065861,358600
2014-03-19,70.480003,71.029999,69.989998,70.540001,56.985085,313400
2014-03-20,70.150002,70.779999,69.889999,70.110001,56.637703,877700
2014-03-21,70.190002,71.650002,70.110001,70.809998,57.203167,876500
2014-03-24,71.199997,71.779999,70.360001,71.150002,57.477863,275600
2014-03-25,71.629997,72.470001,70.980003,71.180000,57.502087,352700
2014-03-26,71.550003,71.809998,69.550003,69.559998,56.193371,343800
2014-03-27,69.489998,70.029999,69.230003,69.410004,56.072216,443300
2014-03-28,70.019997,70.720001,69.629997,69.750000,56.346878,319500
2014-03-31,70.010002,71.230003,69.800003,70.660004,57.082012,431100
2014-04-01,70.760002,71.300003,70.330002,71.279999,57.582870,406100
2014-04-02,71.230003,71.860001,70.989998,71.650002,57.881767,423500
2014-04-03,71.650002,72.419998,71.650002,71.860001,58.051437,424200
2014-04-04,72.559998,73.099998,71.510002,71.699997,57.922161,755700
2014-04-07,71.669998,71.849998,69.830002,70.370003,56.847736,458800
2014-04-08,70.300003,71.169998,70.129997,70.489998,56.944687,435600
2014-04-09,70.830002,71.150002,70.639999,70.849998,57.235504,502000
2014-04-10,70.739998,71.099998,69.410004,69.580002,56.209538,386300
2014-04-11,69.279999,69.500000,68.370003,69.029999,55.765228,345300
2014-04-14,69.410004,70.209999,69.260002,69.790001,56.379192,586900
2014-04-15,69.720001,69.720001,67.879997,69.230003,55.926811,665000
2014-04-16,69.580002,70.480003,69.580002,70.000000,56.548836,681800
2014-04-17,69.820000,71.040001,69.669998,70.269997,56.766945,1257300
2014-04-21,70.339996,71.540001,70.080002,71.400002,57.679810,621600
2014-04-22,71.610001,72.279999,71.250000,72.019997,58.180679,695600
2014-04-23,72.000000,72.389999,71.550003,72.050003,58.204914,744500
2014-04-24,70.830002,71.500000,69.559998,70.949997,57.316280,1027700
2014-04-25,70.900002,71.040001,69.529999,70.000000,56.548836,460900
2014-04-28,70.160004,70.400002,69.470001,70.059998,56.597321,810600
2014-04-29,70.389999,70.889999,70.209999,70.739998,57.146656,494300
2014-04-30,70.750000,70.959999,70.470001,70.820000,57.211285,526500
2014-05-01,71.169998,71.470001,70.809998,71.199997,57.518250,578000
2014-05-02,71.269997,72.489998,71.250000,72.150002,58.285713,629200
2014-05-05,71.680000,71.800003,70.849998,71.099998,57.437466,813200
2014-05-06,70.989998,71.480003,70.769997,71.209999,57.526340,420400
2014-05-07,71.250000,71.830002,71.110001,71.800003,58.002953,265600
2014-05-08,71.830002,72.559998,70.919998,71.120003,57.453621,611100
2014-05-09,70.959999,71.489998,70.639999,71.470001,57.736359,582500
2014-05-12,71.970001,73.459999,71.680000,73.430000,59.319740,495100
2014-05-13,73.500000,74.040001,72.830002,73.089996,59.045059,507500
2014-05-14,73.089996,73.370003,72.889999,73.080002,59.036995,425700
2014-05-15,72.830002,72.970001,71.260002,72.290001,58.398804,414700
2014-05-16,71.970001,72.099998,71.000000,71.989998,58.156452,378900
2014-05-19,71.870003,72.510002,71.360001,72.379997,58.471500,339300
2014-05-20,72.010002,72.089996,70.440002,70.639999,57.065861,382900
2014-05-21,71.070000,71.320000,70.309998,70.989998,57.348595,389100
2014-05-22,71.199997,72.000000,70.900002,71.800003,58.002953,574000
2014-05-23,71.820000,72.510002,71.599998,72.330002,58.431118,280900
2014-05-27,72.510002,73.199997,72.410004,73.019997,58.988483,523500
2014-05-28,72.510002,73.150002,72.300003,72.339996,58.720657,610000
2014-05-29,72.680000,73.070000,72.139999,73.040001,59.288872,299700
2014-05-30,72.610001,72.699997,71.849998,71.949997,58.404068,513300
2014-06-02,72.019997,72.150002,71.519997,71.980003,58.428417,376700
2014-06-03,71.610001,71.690002,71.209999,71.519997,58.055042,272100
2014-06-04,71.239998,71.959999,70.989998,71.779999,58.266075,340800
2014-06-05,71.889999,72.690002,71.370003,72.489998,58.842403,216000
2014-06-06,72.760002,73.110001,72.190002,72.769997,59.069687,246000
2014-06-09,72.959999,73.400002,72.699997,73.239998,59.451210,315700
2014-06-10,73.099998,73.150002,72.510002,72.790001,59.085926,338500
2014-06-11,72.360001,73.250000,72.309998,73.209999,59.426865,225800
2014-06-12,72.900002,72.900002,71.830002,72.050003,58.485249,172000
2014-06-13,72.080002,72.519997,71.760002,72.430000,58.793705,317300
2014-06-16,72.449997,72.690002,71.830002,71.949997,58.404068,302800
2014-06-17,71.949997,73.709999,71.440002,73.099998,59.337570,412300
2014-06-18,73.269997,73.669998,72.739998,73.620003,59.759651,296100
2014-06-19,73.650002,73.989998,73.540001,73.760002,59.873302,361400
2014-06-20,73.389999,73.760002,73.320000,73.459999,59.629787,445800
2014-06-23,73.889999,73.989998,73.150002,73.730003,59.848969,302600
2014-06-24,73.379997,74.690002,72.839996,72.919998,59.191441,239600
2014-06-25,72.879997,73.860001,72.879997,73.830002,59.930122,244100
2014-06-26,73.709999,74.000000,73.279999,73.680000,59.808361,457600
2014-06-27,73.389999,73.779999,73.089996,73.430000,59.605450,391000
2014-06-30,73.360001,73.900002,72.790001,73.709999,59.832722,476000
2014-07-01,74.000000,74.989998,73.709999,74.260002,60.279186,582200
2014-07-02,74.080002,74.669998,74.080002,74.290001,60.303520,355400
2014-07-03,74.389999,74.739998,74.239998,74.610001,60.563286,500200
2014-07-07,74.129997,74.559998,73.879997,74.139999,60.181774,271800
2014-07-08,74.110001,74.550003,73.919998,74.290001,60.303520,447300
2014-07-09,74.449997,74.720001,74.029999,74.480003,60.457767,470800
2014-07-10,73.250000,74.010002,73.059998,73.220001,59.434982,286900
2014-07-11,73.180000,73.720001,72.580002,73.550003,59.702854,339900
2014-07-14,74.000000,74.000000,72.760002,73.690002,59.816475,398800
2014-07-15,73.830002,74.180000,72.919998,73.459999,59.629787,328500
2014-07-16,74.070000,74.370003,73.330002,74.250000,60.271057,584600
2014-07-17,73.800003,74.620003,73.500000,73.940002,60.019402,503100
2014-07-18,73.989998,75.180000,73.879997,75.099998,60.961010,476500
2014-07-21,74.980003,75.320000,74.410004,74.699997,60.636330,637000
2014-07-22,75.199997,75.379997,74.580002,74.959999,60.847397,845100
2014-07-23,75.089996,75.110001,74.480003,74.889999,60.790558,451300
2014-07-24,73.010002,73.250000,70.889999,71.099998,57.714104,1038800
2014-07-25,71.199997,71.239998,70.370003,70.930000,57.576111,568100
2014-07-28,70.809998,71.389999,70.220001,70.959999,57.600452,460600
2014-07-29,71.150002,71.360001,69.910004,69.919998,56.756245,646700
2014-07-30,70.650002,70.809998,68.919998,69.699997,56.577682,788000
2014-07-31,68.839996,69.709999,68.050003,68.250000,55.400669,669400
2014-08-01,67.949997,68.760002,66.760002,67.680000,54.937981,942300
2014-08-04,68.040001,68.809998,67.599998,68.660004,55.733475,679900
2014-08-05,67.959999,68.680000,67.349998,67.610001,54.881165,554000
2014-08-06,67.699997,69.019997,67.610001,68.800003,55.847107,621000
2014-08-07,69.129997,69.239998,67.739998,68.129997,55.303265,536400
2014-08-08,68.120003,68.760002,67.900002,68.690002,55.757843,405800
2014-08-11,69.129997,69.160004,68.589996,68.779999,55.830894,330200
2014-08-12,68.570000,68.910004,67.739998,68.110001,55.287014,274900
2014-08-13,67.889999,68.739998,67.690002,68.680000,56.037659,260000
2014-08-14,68.610001,68.800003,68.389999,68.589996,55.964252,193700
2014-08-15,68.730003,68.870003,67.849998,68.199997,55.646027,321300
2014-08-18,68.730003,69.769997,68.599998,69.709999,56.878067,547200
2014-08-19,69.809998,70.139999,69.449997,69.709999,56.878067,290200
2014-08-20,69.709999,70.099998,69.339996,69.959999,57.082066,343300
2014-08-21,69.879997,69.910004,69.070000,69.699997,56.869911,255200
2014-08-22,69.500000,69.599998,69.040001,69.239998,56.494598,258000
2014-08-25,69.779999,69.940002,69.160004,69.239998,56.494598,360900
2014-08-26,69.550003,70.389999,69.400002,70.230003,57.302361,365600
2014-08-27,70.230003,70.449997,69.839996,70.330002,57.383961,382800
2014-08-28,70.089996,70.089996,69.370003,69.800003,56.951519,334900
2014-08-29,69.800003,70.040001,69.410004,69.919998,57.049412,193900
2014-09-02,70.099998,70.589996,69.779999,70.459999,57.490013,541100
2014-09-03,70.940002,71.519997,70.559998,71.040001,57.963261,591600
2014-09-04,71.029999,71.980003,70.930000,71.180000,58.077480,278300
2014-09-05,71.269997,71.320000,70.519997,71.040001,57.963261,181100
2014-09-08,71.160004,71.239998,70.070000,70.349998,57.400272,390500
2014-09-09,70.330002,70.330002,69.500000,69.900002,57.033108,383000
2014-09-10,69.800003,70.290001,69.199997,70.269997,57.334988,328200
2014-09-11,70.160004,71.110001,70.070000,70.820000,57.783752,421100
2014-09-12,70.769997,71.059998,70.379997,70.760002,57.734802,742000
2014-09-15,70.750000,71.209999,70.750000,70.959999,57.897980,391000
2014-09-16,70.730003,72.190002,70.660004,71.910004,58.673122,636900
2014-09-17,72.389999,73.519997,72.379997,73.239998,59.758278,861600
2014-09-18,73.339996,73.849998,73.239998,73.650002,60.092819,634000
2014-09-19,73.959999,73.959999,72.470001,72.599998,59.236115,1002000
2014-09-22,72.739998,72.739998,71.610001,72.150002,58.868927,551200
2014-09-23,72.099998,72.529999,71.870003,71.900002,58.664948,701400
2014-09-24,72.250000,72.250000,70.610001,70.720001,57.702160,845500
2014-09-25,70.699997,70.839996,69.269997,69.779999,56.935192,700400
2014-09-26,69.739998,70.320000,69.480003,70.010002,57.122860,474700
2014-09-29,69.279999,69.720001,68.900002,68.930000,56.241653,494000
2014-09-30,68.940002,69.070000,68.000000,68.400002,55.809223,581200
2014-10-01,68.180000,68.449997,67.010002,67.320000,54.928013,747800
2014-10-02,67.120003,67.459999,65.809998,66.709999,54.430294,479700
2014-10-03,66.889999,67.129997,65.910004,66.059998,53.899952,453500
2014-10-06,66.449997,66.699997,65.470001,66.120003,53.948910,564800
2014-10-07,65.730003,66.220001,65.019997,65.059998,53.084038,542000
2014-10-08,65.199997,65.839996,63.790001,65.779999,53.671490,538800
2014-10-09,65.790001,65.790001,63.200001,63.480000,51.794872,620000
2014-10-10,63.070000,63.860001,62.250000,62.250000,50.791275,518300
2014-10-13,62.349998,63.840000,61.240002,61.349998,50.056957,818400
2014-10-14,61.770000,62.959999,61.330002,61.669998,50.318043,873900
2014-10-15,61.000000,62.360001,59.919998,61.779999,50.407795,610500
2014-10-16,60.330002,62.660000,60.330002,62.279999,50.815754,681300
2014-10-17,63.119999,63.980000,61.919998,62.939999,51.354259,595700
2014-10-20,62.549999,63.639999,62.529999,63.450001,51.770397,476000
2014-10-21,64.360001,65.349998,63.779999,65.190002,53.190102,603200
2014-10-22,65.150002,65.209999,63.720001,63.790001,52.047802,692600
2014-10-23,64.260002,64.500000,62.279999,63.540001,51.843815,1181700
2014-10-24,64.000000,65.309998,63.779999,65.099998,53.116673,888900
2014-10-27,64.480003,64.879997,63.439999,64.389999,52.537354,1138300
